name,id,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,f_min,f_max,f_sum,rel,rms,w20,w50,ell_maj,ell_min,ell_pa,ell3s_maj,ell3s_min,ell3s_pa,kin_pa,err_x,err_y,err_z,err_f_sum,ra,dec,freq,flag,wm50,x_peak,y_peak,z_peak,ra_peak,dec_peak,freq_peak
WALLABY J133153-240241,6080.0,2613.73090711765,1316.350095560929,5552.731095937305,1057.0,1075.0,1006.0,1026.0,324.0,398.0,7792.0,-0.00828173104673624,0.01256127841770649,5727.548115121434,0.999999999997292,0.001889876305808755,1056715.615702081,717199.2016346472,6.402430277133226,4.420654079103175,67.18030426018926,6.222633243091197,4.48055231839492,59.08614314949236,57.26429547536063,0.2345913944184866,0.1867889608376133,0.8198829120796696,578.9664095582142,202.972299028028,-24.04487665827937,1.398328353628366E9,0.0,1049983.162542161,1066.0,1017.0,352.0,202.9718062447899,-24.04379374303695,1.39809259259249E9
WALLABY J133141-231608,5768.0,2640.638387550068,1781.8769139408357,4461.411463592337,1083.0,1100.0,228.0,240.0,428.0,455.0,1960.0,-0.005724336486309767,0.01062530186027288,1680.406680592617,0.9851255521880048,0.001935783560392748,265956.1352069121,165846.9864633137,5.900944774717051,4.4741997475642,80.82617869664054,4.964818558318441,3.562472690880879,-62.03493021775405,134.3768612109853,0.3690523434148306,0.2726993221035372,0.608373775209025,297.4269711662303,202.922302657088,-23.26891505820414,1.378118730807183E9,0.0,258353.2963306906,1092.0,234.0,448.0,202.9234606130308,-23.26870883034177,1.378166666666584E9
WALLABY J133139-212053,5663.0,2642.671926041029,2934.2209217650898,5358.541296112008,1088.0,1102.0,1379.0,1394.0,1326.0,1365.0,2704.0,-0.004803780000656843,0.008246546611189842,1782.134147240771,0.7935722410527383,0.001680379478909707,445794.3683754063,350165.3464898266,5.454114289158256,4.316239419089542,6.404240458252247,5.480960951826975,3.611383173574901,11.21463631002888,48.65031199169377,0.2922197986798692,0.3095801659018696,0.7651305320770022,303.2537837799584,202.9166223516326,-21.34823025285065,1.394732246224197E9,0.0,444849.2158055899,1094.0,1387.0,1336.0,202.9178234479648,-21.34693039202168,1.394611111111012E9
WALLABY J133138-232047,5140.0,2646.4763755005433,1735.256703354697,4870.539129954255,1085.0,1111.0,1423.0,1448.0,817.0,892.0,17879.0,-0.007078726310282946,0.01847865246236324,14900.50533559771,1.0,0.001790135510095473,1058924.578903594,860978.0206533294,8.343093907475751,6.531539505294043,-69.2943574719277,8.696345793312172,6.090071426039761,-78.39939164855465,105.3599708781574,0.1666756752264862,0.1578719843716598,0.5117082555640384,830.7168798819133,202.911792294971,-23.34663062733414,1.385695169073137E9,0.0,892604.8288257312,1099.0,1434.0,837.0,202.91084393703,-23.34872611835759,1.385370370370281E9
WALLABY J133138-233834,5776.0,2648.215501736984,1557.5008774072212,4285.532698320161,1094.0,1108.0,3.0,15.0,237.0,321.0,3392.0,-0.004882073495537043,0.007836336269974709,2333.477737748748,0.7860023954533718,0.001829605822948903,826549.1858659076,435826.0014818287,6.391089125115003,4.067678440581512,57.52171201034449,5.776995185254752,3.713022306831747,58.08503464791656,63.46461464020607,0.2981699603933408,0.2738607255276717,1.707548776820989,369.8119758859985,202.908940784927,-23.64292890374514,1.374861716635479E9,4.0,1332134.908106218,1098.0,12.0,262.0,202.9129671758963,-23.63875960010789,1.374722222222143E9
WALLABY J133134-240142,5167.0,2655.965037555662,1326.242481049893,4820.017383070912,1101.0,1115.0,1017.0,1035.0,782.0,830.0,5553.0,-0.007156915497034788,0.008374829776585102,2857.186627190495,0.9135069803802974,0.001869502624507536,744613.0546601849,265959.398406958,6.793820583049088,4.556491648326332,12.6906030995064,6.09368421855439,3.288370201956942,20.02193025683437,195.4563748906188,0.2573970312601993,0.3099924366017414,0.8554936722962058,483.487701559347,202.895204497368,-24.02846020610968,1.384759581167891E9,0.0,757050.1327938865,1107.0,1027.0,808.0,202.8969642790145,-24.0271959559951,1.384833333333244E9
WALLABY J133129-244032,5392.0,2668.992775486071,938.0261139870938,4167.730014497075,1112.0,1130.0,629.0,647.0,117.0,192.0,9522.0,-0.007950126193463802,0.01036513410508633,6776.040889580534,0.9999849369851663,0.002054946334161401,1193353.998925527,946932.143329851,7.061838482208823,4.891708046594776,71.03929957549808,6.937150516393635,4.201633865187429,65.96857191699299,238.2472224402662,0.2214468919171701,0.1953381532115511,1.110180327216959,695.9212351915969,202.8719367408315,-24.67580765316858,1.372680185453572E9,4.0,1216561.089853394,1122.0,637.0,131.0,202.870090668922,-24.67752006671708,1.37229629629622E9
WALLABY J133128-212511,4719.0,2669.481089461206,2891.333070842431,6095.442153281357,1110.0,1129.0,88.0,106.0,889.0,930.0,4300.0,-0.006146206054836512,0.008706815540790558,3348.150033119966,0.8841360744089599,0.002021422699514807,517953.5674669986,394517.9651709009,7.346165795698208,5.326890640356124,-42.3187293066781,6.494167601021278,4.160142244925559,-23.34775007965973,217.0775690850787,0.2836408845678764,0.298976384961182,0.7109001550645863,460.0307703991591,202.8686954305534,-21.41976214674949,1.408378558393986E9,0.0,515239.9949822322,1121.0,94.0,905.0,202.8695582087812,-21.42198388811797,1.40833333333322E9
WALLABY J133126-211009,4736.0,2673.639033681954,3041.5748299925967,5394.204231219619,1116.0,1138.0,232.0,258.0,165.0,249.0,15042.0,-0.006315050646662712,0.01226652227342129,10096.39158760595,1.0,0.001765457503187323,1177066.061509148,869003.7465885442,7.913418222108627,5.749873790296521,18.9295221081409,7.768270539392564,6.48799773491633,6.621815347132099,193.4607789867289,0.1737147279945742,0.2092055325932774,0.7674641050033113,751.459493951013,202.8611009046351,-21.16929778573044,1.395392670948411E9,0.0,1125452.260830745,1126.0,244.0,221.0,202.8604573116507,-21.17192368005522,1.395666666666567E9
WALLABY J133126-232824,5759.0,2674.313452912269,1659.206201266468,4492.365307763777,1119.0,1138.0,102.0,119.0,454.0,499.0,4165.0,-0.005820441525429487,0.008292687125504017,2619.817666094469,0.9609706778817868,0.001799283011061518,564738.8874846207,372383.2608787317,5.319322013337061,4.613933047785159,-77.48281844955075,4.717733975571623,3.79803615217224,-54.70408422670668,107.2682134592745,0.2743141055642866,0.2493785268576148,0.7196703028094871,402.9976352414979,202.8613443933066,-23.47342934229152,1.378691950143691E9,0.0,613168.9128720793,1125.0,111.0,481.0,202.8637312227578,-23.47377173357874,1.378777777777694E9
WALLABY J133123-211457,5666.0,2681.197605162847,2993.551800246043,5340.899605560879,1122.0,1146.0,1436.0,1457.0,1285.0,1362.0,12712.0,-0.006988776382058859,0.01126572396606207,6808.309823867807,1.0,0.001753099341398049,1089191.475996718,969612.6703078274,8.231197305857833,7.699650742656072,-86.79366054800775,7.847360074736401,6.571356418756048,-38.81693527847627,255.6527730802123,0.2518630953430071,0.226983945273968,0.9393310263013486,685.9760991217826,202.8476321604431,-21.2493668192092,1.394405548251029E9,0.0,1153350.140092543,1132.0,1444.0,1304.0,202.8497751248802,-21.25195286018171,1.39401851851842E9
WALLABY J133120-231334,5730.0,2689.085908533485,1807.5032577467016,4862.36233264742,1133.0,1149.0,252.0,269.0,822.0,872.0,5689.0,-0.007067915517836809,0.009659669362008572,2949.089240246961,0.9996978147926502,0.001859988267312066,698757.4194496756,346847.0068650686,6.529310238085873,4.39567515740007,-47.59993505324108,5.134464142583317,3.408570648031137,-26.61182888974805,349.3631773199815,0.2979811689368857,0.29031947694905,0.8926980949526625,486.8819642805735,202.8343876358431,-23.22625894556016,1.385543746900788E9,0.0,718063.3797942379,1140.0,258.0,851.0,202.836358291313,-23.22876376375974,1.385629629629539E9
WALLABY J133117-211744,5644.0,2695.091009867462,2965.701444380652,5386.955041006973,1137.0,1158.0,1410.0,1429.0,1354.0,1388.0,5542.0,-0.006402135360985994,0.01226533390581608,3104.722315145133,0.9999999999999643,0.001748578146888614,490652.9958485289,145271.8381852452,8.170341188051601,5.210986555399288,85.5386973405303,9.283570559732123,4.423520243278177,81.61958312523204,58.86839571954175,0.3553297065791712,0.27481921575014,0.6501383776120474,451.76629121941,202.8228030694165,-21.2958063252564,1.395258426685215E9,0.0,515420.6628808098,1148.0,1418.0,1373.0,202.8211768942894,-21.29530910179585,1.395296296296196E9
WALLABY J133115-250859,5194.0,2700.801410261865,653.9076556743,4758.538035855614,1137.0,1168.0,338.0,370.0,714.0,773.0,22186.0,-0.01299494877457619,0.02126292325556278,19014.42639028926,1.0,0.003139670734033103,655631.991405178,487255.8921804045,13.53939587024242,11.45413261562141,41.99205698628458,11.602354007301,9.553345266059731,30.61692050686739,29.82086502034228,0.2759419357032076,0.2689590361140624,0.4675663447343893,1623.002260296485,202.8137515123197,-25.14974885596296,1.383621074737979E9,0.0,515414.5227628974,1150.0,358.0,753.0,202.8189069329038,-25.14292020766059,1.383814814814727E9
WALLABY J133113-220341,5764.0,2705.44740703789,2506.2705434836757,4444.869374999853,1146.0,1168.0,949.0,966.0,385.0,473.0,12512.0,-0.005797103047370911,0.00996597670018673,6238.228587326717,0.9999999999975567,0.001671748907798817,1396074.690076265,1202139.723747655,7.440848849781588,4.619628396666679,-69.27076295845204,8.732159525293348,4.092481791045142,-61.27226518307967,111.4132143461522,0.2207176054867238,0.1815665802897228,1.233012632462978,648.9779354740332,202.8044447079538,-22.061635054796,1.377812395833248E9,0.0,1399433.118962962,1159.0,959.0,453.0,202.8016523693508,-22.06041976283919,1.378259259259176E9
WALLABY J133110-221104,5244.0,2712.0457538484397,2432.54057641399,3000.30498415666,1157.0,1173.0,878.0,895.0,1293.0,1363.0,9041.0,-0.006296897772699594,0.00913701206445694,5988.904319023784,0.999937370203709,0.001952314959900809,1126734.339695622,970422.4683870829,5.975301377716581,5.448473897223495,-70.51093712140025,5.944669922717874,5.297646497804074,-62.91631005285595,103.6155864069007,0.2221160573008887,0.2234117339453755,1.106534251175851,644.248820766252,202.7925958161878,-22.18452460160299,1.351061203410253E9,0.0,1123690.444276199,1165.0,884.0,1354.0,202.7908783750544,-22.1854257877584,1.351537037036981E9
WALLABY J133108-202916,5528.0,2715.889693419766,3450.1450389160937,5055.816532393019,1155.0,1181.0,639.0,672.0,1007.0,1066.0,15099.0,-0.008028659038245678,0.01234930288046598,10443.34664965397,1.0,0.001825923970638337,741083.7486133641,541318.0313695653,16.61101671689025,6.082673343946783,31.21269855012665,17.10848360203565,6.560885581972785,28.00021349076562,39.52557121992521,0.2268523882582035,0.3132809563680207,0.5206272205917196,778.6679475899433,202.7855298962012,-20.48803973231355,1.389126232081259E9,0.0,713271.5372649122,1172.0,649.0,1046.0,202.7782170958374,-20.49662104591846,1.389240740740647E9
WALLABY J133106-233722,4877.0,2720.806947704764,1569.5887200140219,3547.772891327421,1163.0,1182.0,14.0,30.0,654.0,755.0,10978.0,-0.005657416302710772,0.007397964596748352,5498.221660925746,0.8450452355128534,0.001720631313761179,1657360.507360993,1446281.084157306,7.269477229229492,4.841569924734867,85.99866017119223,7.290523892981556,4.187606449090148,88.31956961803387,96.61499132170894,0.2361266916596881,0.1866167037288969,1.509186885721269,625.6694517552623,202.7768685520178,-23.6228361061123,1.361199497987479E9,0.0,1658590.814956737,1173.0,21.0,669.0,202.7765173975,-23.62381746923156,1.36055555555549E9
WALLABY J133105-223647,5766.0,2722.240143936403,2175.4049652304684,4452.690471545358,1165.0,1184.0,620.0,633.0,403.0,464.0,2750.0,-0.005318512674421072,0.007004069164395332,2207.141104626143,0.7809033511563144,0.001849878793542115,988654.9253437894,778674.8854061413,8.058968745017067,3.810633354849774,-79.48965999287397,7.18915126801449,3.277475845107793,-88.42053465982085,268.7007818267467,0.4183652793610222,0.2254573758555337,1.844107853705356,336.6705560253852,202.7742510614446,-22.61308894103745,1.377957230954461E9,0.0,1003983.63595047,1174.0,628.0,456.0,202.7746846202849,-22.6120972121481,1.378314814814732E9
WALLABY J133104-212509,5678.0,2725.11889000569,2891.678916149196,5335.389159810609,1166.0,1185.0,1337.0,1353.0,1294.0,1345.0,5504.0,-0.005637670401483774,0.008741520345211029,3315.106155952728,0.9988121285153875,0.001757059593660656,830209.6209365001,560904.867864032,6.425882597867093,5.187523612632617,67.6657249481043,8.087542206100132,4.318364159000089,88.93316316289742,71.09311358071449,0.2619451461632693,0.2639241226969328,0.8239204365368297,452.3985660863315,202.7690856801412,-21.41921424421595,1.394303502959357E9,0.0,822447.9323099167,1177.0,1343.0,1310.0,202.7692985032919,-21.42034601834847,1.394129629629531E9
WALLABY J133102-211704,4973.0,2729.247078298801,2972.5002112583643,5268.646745062685,1176.0,1186.0,170.0,181.0,63.0,104.0,2330.0,-0.004744464997202158,0.01005271635949612,1678.043209838482,0.9109724058155781,0.00164328013948541,459032.6445874845,372634.9734693995,4.38726042656964,2.964076286464697,-48.974191532978,4.473560272523629,2.938208545231276,-43.91934380756987,118.3835354854288,0.2440287854081015,0.2555679622484024,0.8433727903893686,275.2866066762024,202.7617051878166,-21.28447946201535,1.393067532315878E9,0.0,455541.2261459616,1181.0,177.0,72.0,202.762147190844,-21.28364628948238,1.39290740740731E9
WALLABY J133102-211852,4871.0,2729.416903105315,2954.5237791434706,5320.566534068341,1175.0,1188.0,152.0,166.0,107.0,160.0,4797.0,-0.005107756704092026,0.007385742384940386,2728.793605619311,0.9372836605437722,0.001789709798079534,757764.6685539909,493685.7695277979,4.963277213194362,4.379597786488484,-49.9988407254394,4.378729525676984,3.854019738627804,-77.69010049925959,224.6495289899312,0.2662361220531776,0.2656942467420034,0.9963269090786391,430.1926544105359,202.7613990859959,-21.31444794553513,1.394029009890056E9,0.0,761425.5449613108,1182.0,158.0,127.0,202.7603558292699,-21.31532105399688,1.393925925925828E9
WALLABY J133059-224147,5724.0,2735.905193125081,2125.375050620398,4879.947356863644,1180.0,1196.0,570.0,584.0,832.0,909.0,5602.0,-0.004946462344378233,0.007249575573951006,3740.486857742615,0.9916824632520731,0.00181127975344622,1187147.810740412,1065641.887857859,6.064781367308635,4.982494656725089,-73.82116378036265,5.700842611463214,4.521164874155952,-76.58027817412763,191.380352684278,0.2507588719234434,0.2178717762029796,1.498355743485857,470.4923868103082,202.7495651140252,-22.69647049410473,1.385869395497385E9,0.0,1198545.429074165,1188.0,578.0,843.0,202.7493940179241,-22.69542888571342,1.385481481481391E9
WALLABY J133058-215044,5722.0,2739.728039402268,2635.756020647458,4907.447496429546,1180.0,1203.0,1069.0,1117.0,833.0,958.0,27386.0,-0.009378846734762192,0.01641763560473919,20853.38853322616,1.0,0.001699710584321091,1791136.409174468,1606701.666713479,13.36541037198181,6.172978244166842,-8.832280164017675,15.3499740268542,6.708437387045843,-6.127933246846254,345.0348420413018,0.1214817077076998,0.2082040643579381,0.7969402210298536,976.190993060142,202.7428420954531,-21.84581212586704,1.386378657341197E9,0.0,1819241.416500847,1192.0,1088.0,931.0,202.7423538465238,-21.8454053657733,1.38711111111102E9
WALLABY J133058-231656,5771.0,2740.162420800253,1773.795807888857,4439.018298080112,1186.0,1199.0,218.0,232.0,407.0,440.0,2782.0,-0.00445603858679533,0.01357908081263304,2296.315797561209,0.9999999999921871,0.00170571059519078,545187.0837837358,102147.8911429035,5.473830094976745,4.335225975034958,13.22401677140897,4.754080765682485,3.974404473865215,23.54474339278829,36.28696031848438,0.2518715031157627,0.275525317250079,0.6766714254827193,312.233448347373,202.7417393361831,-23.28245030908339,1.377704042556957E9,0.0,548519.2818703745,1192.0,227.0,424.0,202.7420345005952,-23.28044323885995,1.37772222222214E9
WALLABY J133057-203736,4881.0,2740.931047813885,3366.97737425706,5318.425961724742,1182.0,1202.0,562.0,582.0,103.0,156.0,9162.0,-0.005826112348586321,0.008649535477161407,4491.581886931535,0.9997961186955737,0.001872943357950772,753148.0788981356,561298.8459700147,6.625195356994952,6.133556779229052,59.14101245312618,6.12441704740018,5.066779005068815,88.39453314839841,103.0783598634474,0.2882511680444634,0.2689357269007951,0.7649012107539543,622.1789344038397,202.740947087118,-20.62673844133105,1.393989369661471E9,0.0,748455.3751687736,1193.0,570.0,142.0,202.7408239519941,-20.62836834477681,1.394203703703605E9
WALLABY J133057-211755,5475.0,2742.6142848309473,2963.9212852336964,5389.153721706201,1188.0,1204.0,161.0,174.0,1360.0,1385.0,1423.0,-0.004076318815350533,0.00882915873080492,1196.30063733714,0.8254957536743545,0.001862142371838693,155422.1022637753,82160.51426086371,6.10718578884063,4.978111267491515,63.23187131542952,5.161676270496004,4.570611134893132,46.87791548710629,89.81300374518574,0.4216821271548838,0.3563004023172652,0.6073801696139107,243.787171116634,202.7377922151835,-21.29877797371002,1.395299142994459E9,0.0,133094.3561851516,1194.0,170.0,1374.0,202.7388918780956,-21.29531278295372,1.395314814814715E9
WALLABY J133056-213801,5721.0,2743.220324449817,2762.907771002243,4957.307485849702,1186.0,1205.0,1206.0,1226.0,917.0,965.0,7019.0,-0.005073102191090584,0.008664293214678764,4055.023869506761,0.9999922425773431,0.001748322184626446,534679.911836072,462464.7989824914,7.324820132472381,5.724456904526881,65.06791964760626,5.621600334210491,4.639052934393204,-47.16004951484978,63.72966045605128,0.2767081034710578,0.2647361117375603,0.6782917992778128,508.3403752068772,202.7366248215435,-21.6338669457621,1.387301990478606E9,0.0,497844.5920627957,1195.0,1215.0,930.0,202.7370198938829,-21.63371329750324,1.387092592592501E9
WALLABY J133048-251954,5201.0,2760.301712161391,544.7846819090911,4762.746409896626,1204.0,1220.0,235.0,255.0,720.0,772.0,6934.0,-0.01601425185799599,0.02252237685024738,8291.127823598212,0.9766032175313859,0.004646374208639327,761432.2949406469,590801.1341965133,7.574775512584052,6.398913715781607,3.492441276172258,6.375342510650824,4.359051036351633,-9.184019636768667,18.52769801511386,0.2772489299476384,0.3498379839034039,0.8861395903033726,1342.769964268704,202.7040957779569,-25.33180382595446,1.38369900759059E9,0.0,837034.514921021,1212.0,244.0,758.0,202.7046513894238,-25.33311334305982,1.383907407407319E9
WALLABY J133043-234430,5152.0,2772.889370915746,1498.23696742019,4844.937708718805,1212.0,1233.0,1190.0,1204.0,801.0,860.0,3405.0,-0.005955652333796024,0.01043897960335016,2649.103673224841,0.9757813142886645,0.001857271580861274,812466.4958884194,757037.6233408322,6.518345646205199,3.542093728876358,-55.78439977789873,5.216645690708093,3.090419890553878,-47.7080640053856,127.9459839599569,0.2879678574166608,0.234587209135371,1.255264162635386,376.1226497896873,202.682042634769,-23.74175143105585,1.385221068679888E9,0.0,820043.7288100487,1225.0,1198.0,835.0,202.6818409296822,-23.74214634188172,1.385333333333244E9
WALLABY J133042-213957,5725.0,2775.481278628261,2743.660352847231,4893.127795430984,1221.0,1235.0,1184.0,1204.0,851.0,904.0,4615.0,-0.005729954224079847,0.006273946259170771,2087.928678179693,0.8516686795981007,0.001769926832113628,892021.2295495794,671838.8375645772,6.648272086732931,5.248111452255926,13.02175389572363,4.615784795585591,3.376768097146191,9.230559396256211,275.1682751854494,0.2896743565423585,0.356384218199682,1.377685388295054,417.288754832296,202.6787611041532,-21.66592691856145,1.386113477693076E9,0.0,897026.9412481068,1227.0,1196.0,863.0,202.6796245786642,-21.66536126814596,1.385851851851762E9
WALLABY J133041-233009,4826.0,2777.39644138091,1641.6634560785333,3578.951992604293,1214.0,1245.0,82.0,104.0,672.0,803.0,24704.0,-0.006802803371101618,0.01009082235395908,12065.03549045018,0.9999966555085974,0.001686182383303741,2121137.108162954,1951636.189084266,10.71668537467946,6.25003608048042,-77.91910727596272,10.33312546140054,5.095146151102687,-82.62962814217596,102.2431610071438,0.2268061555234404,0.1606069902603319,1.424992945243036,919.7794505797073,202.6740169256435,-23.50266473416206,1.361776888751865E9,0.0,2129708.050009769,1229.0,94.0,691.0,202.6747378521043,-23.5021041956983,1.360962962962898E9
WALLABY J133039-214217,5726.0,2783.702152349988,2720.351835741229,4897.517439888297,1227.0,1244.0,1166.0,1179.0,857.0,902.0,4417.0,-0.005406730808317661,0.00637306272983551,2258.080267750221,0.8421442647668926,0.001774961331928315,704690.9980450105,591283.6576405047,6.367569032916077,4.713992267367145,-81.23414340034327,4.147471450845289,3.45612125081658,76.77233631163551,259.234661051615,0.3419340277386838,0.2764318820450483,0.9476415157937702,409.4002574362087,202.6639887131272,-21.70477011718532,1.386194767405248E9,0.0,702950.2670178014,1236.0,1172.0,878.0,202.6634539734154,-21.70535621877159,1.386129629629539E9
WALLABY J133039-213728,5718.0,2783.81983599261,2768.434118202821,4958.569221649375,1224.0,1246.0,1206.0,1231.0,910.0,981.0,15053.0,-0.006314981263130903,0.01211887132376432,9250.727954967151,1.0,0.001711469228296717,978627.3963588853,801354.6436849964,7.159583691109022,5.51553176536373,71.68567008086457,6.792501002385173,5.018554421554117,65.29556520823942,65.20044921403132,0.1962589380865242,0.170574484338901,0.6611537155210389,728.745928555414,202.6638382140784,-21.62462204745587,1.387325355956378E9,0.0,914671.158860598,1235.0,1221.0,954.0,202.6653087615543,-21.62367976599062,1.387537037036945E9
WALLABY J133037-243158,6013.0,2787.0737261683907,1023.6924786230977,3549.2984872033257,1232.0,1248.0,716.0,731.0,684.0,727.0,5655.0,-0.006782879587262869,0.00797539297491312,2734.64935161441,0.9478933866133353,0.001905029340768149,588358.8198996154,230041.7431239795,6.696626352903889,5.846319164729044,18.57363674659246,5.044271835228291,4.100498784119845,-11.4607264556133,30.16203596597649,0.3088894121275121,0.3304827038094875,0.8611550623153703,497.179815808929,202.6554921762749,-24.53293125707358,1.361227749762959E9,0.0,593678.8104092698,1237.0,723.0,705.0,202.659290327318,-24.53408872084122,1.361222222222157E9
WALLABY J133037-205541,5470.0,2787.85065782706,3186.246207916996,5393.8733939293015,1224.0,1252.0,381.0,399.0,1330.0,1417.0,15078.0,-0.005624424200505018,0.01122662145644426,10613.12360666041,1.0,0.001790839880959875,1320306.737657156,1113004.830244161,8.52133231272942,4.421297364555298,-87.86867844984674,9.01545381041041,4.502854984627654,-85.2618580952673,98.01409669409202,0.2264294606335251,0.1362515539822437,0.8396536732964817,763.1750122355029,202.6571606652281,-20.92807200133253,1.395386544331924E9,0.0,1313902.55190825,1241.0,390.0,1399.0,202.6551094726141,-20.92848102267593,1.395777777777678E9
WALLABY J133035-223035,4961.0,2791.646629608837,2237.364406290072,5363.672627232278,1229.0,1258.0,675.0,705.0,137.0,208.0,19995.0,-0.009020338766276836,0.01154529768973589,13960.71232541996,1.0,0.001872603426949195,862068.8160631977,699461.5287124125,10.28325621688462,8.17759113947945,38.32708494789202,11.1928359339228,6.973851532291137,38.31403606035587,235.2657991821671,0.2035020975710353,0.2074029435845592,0.5453360412539118,918.9714804130687,202.649032688557,-22.50977563781934,1.394827270874573E9,0.0,857716.4332057749,1243.0,690.0,185.0,202.6502002242787,-22.50871720504438,1.394999999999901E9
WALLABY J133035-211808,5038.0,2793.4020352442567,2961.755114909157,5280.358708446322,1230.0,1262.0,1395.0,1431.0,23.0,155.0,28014.0,-0.007085093762725592,0.01230555586516857,13974.11672386411,1.0,0.001749035875762026,2281223.241288068,1774050.661355593,15.31656723948949,7.010143887893247,-38.88629485833012,15.5389976725566,6.224654183929148,-40.82586024045091,321.2197065824945,0.2164667706892343,0.23372180134336,1.212063484149269,1015.972131832415,202.6469375589221,-21.30234346017203,1.393284420526686E9,0.0,2291235.519180832,1250.0,1420.0,136.0,202.6387217931353,-21.29192592039408,1.394092592592494E9
WALLABY J133035-205429,5524.0,2793.9600790867407,3198.0982478954033,5201.632685340017,1234.0,1257.0,392.0,412.0,1147.0,1221.0,12433.0,-0.007704975549131632,0.00932062417268753,7017.676666084338,0.9999999909602176,0.001747711016473825,1042309.254275158,1011654.258377227,7.879882821035062,4.966452160412611,-53.73600232226016,7.164787051281716,4.533467720480851,-56.27980418351434,305.6401050281863,0.231194579979972,0.2026858759239254,0.8664780222935892,676.3213636125386,202.6462757911075,-20.9083017591151,1.391826531209904E9,0.0,1041586.514113441,1245.0,401.0,1184.0,202.6479871921595,-20.91013432455219,1.3917962962962E9
